id,predicted_result_type,sentence_year,sentence_months,sentence_days,sentence_hours,is_suspended,suspension_years,suspension_months,fine_is_fixed,fine_amount,drug_weight,entry_date,result_date,court,codex_articles,result_type,region,gender_group,is_weight_missing
9998879,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0,,2022-03-17,,Суворовский межрайонный суд (Тульская область),228 ч.2 УК,Вынесен ПРИГОВОР,Тульская область,муж,True
10263720,обязательные работы,0.0,8.0,10.0,0.0,False,0.0,0.0,True,0.0,0.2,2018-01-25,2018-02-03,Верхнеуфалейский городской суд (Челябинская область),228 ч.1 УК,Вынесен ПРИГОВОР,Челябинская область,муж,False
10134630,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,True,17000.0,0.35,2020-10-06,,Тагилстроевский районный суд г. Нижний Тагил (Свердловская область),228 ч.1 УК,Вынесен ПРИГОВОР,Свердловская область,муж,False
10006635,обязательные работы,0.0,0.0,0.0,240.0,False,0.0,0.0,True,0.0,0.082,2021-01-28,2021-09-02,Свердловский районный суд г. Иркутска (Иркутская область),228 ч.1 УК,Вынесен ПРИГОВОР,Иркутская область,муж,False
10062016,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0,,2020-02-21,2020-11-03,Предгорный районный суд (Ставропольский край),228 ч.1 УК,Вынесен ПРИГОВОР,Ставропольский край,муж,True
10073954,лишение свободы,4.0,4.0,0.0,0.0,False,0.0,0.0,True,0.0,6.03,2019-01-23,,Калининский районный суд г. Чебоксары (Чувашская Республика ),228 ч.2 УК,Вынесен ПРИГОВОР,Чувашская Республика,жен,False
10218392,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0,,2022-09-30,2023-03-02,Кызылский городской суд (Республика Тыва),228 ч.2 УК,Применены ПРИНУДИТЕЛЬНЫЕ МЕРЫ МЕДИЦИНСКОГО ХАРАКТЕРА,Республика Тыва,неизвестно,True
10460143,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,True,20000.0,10.3,2019-09-30,,Хасавюртовский районный суд (Республика Дагестан),228 ч.1 УК,Вынесен ПРИГОВОР,Республика Дагестан,муж,False
10183309,условное осуждение,0.0,0.0,0.0,0.0,True,0.0,0.0,True,0.0,1.78,2022-08-24,2022-06-10,Ленинский районный суд г. Челябинска (Челябинская область),228 ч.1 УК,Вынесен ПРИГОВОР,Челябинская область,жен,False
10159450,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,True,15000.0,30.45,2024-01-31,,Касимовский районный суд (Рязанская область),228 ч.1 УК,Вынесен ПРИГОВОР,Рязанская область,муж,False
10177061,лишение свободы,3.0,0.0,1.0,8.0,False,0.0,0.0,True,0.0,1.0,2018-03-13,,Минераловодский городской суд (Ставропольский край),228 ч.2 УК,Вынесен ПРИГОВОР,Ставропольский край,муж,False
10065715,обязательные работы,1.0,0.0,0.0,0.0,False,0.0,0.0,True,0.0,59.81,2019-08-26,,Миллеровский районный суд (Ростовская область),228 ч.1 УК,Вынесен ПРИГОВОР,Ростовская область,муж,False
10002228,условное осуждение,3.0,0.0,0.0,0.0,True,1.0,6.0,True,0.0,1.7,2020-08-31,,Центральный районный суд г. Барнаула (Алтайский край),228 ч.2 УК,Вынесен ПРИГОВОР,Алтайский край,жен,False
10036860,штраф,0.0,0.0,0.0,0.0,True,0.0,0.0,True,30000.0,,2023-08-30,,Новоуренгойский городской суд (Ямало-Ненецкий автономный округ),228 ч.2 УК,Вынесен ПРИГОВОР,Ямало-Ненецкий автономный округ,муж,True
10014148,условное осуждение,1.0,6.0,0.0,0.0,True,2.0,0.0,True,0.0,0.61,2018-02-27,2018-07-03,Ленинский районный суд г. Томска (Томская область),228 ч.1 УК,Вынесен ПРИГОВОР,Томская область,жен,False
10025002,штраф,0.0,0.0,0.0,180.0,False,0.0,0.0,True,0.0,14.37,2021-04-05,2021-11-05,Железнодорожный районный суд г. Улан-Удэ (Республика Бурятия),228 ч.1 УК,Вынесен ПРИГОВОР,Республика Бурятия,муж,False
10170957,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,True,0.0,1.2,2020-10-02,,Приморский районный суд (Город Санкт-Петербург),228 ч.1 УК,Вынесен ПРИГОВОР,Город Санкт-Петербург,муж,False
10298408,условное осуждение,1.0,0.0,0.0,0.0,True,0.0,6.0,True,0.0,0.338,2021-03-17,2021-06-04,Стерлитамакский городской суд (Республика Башкортостан),228 ч.1 УК,Вынесен ПРИГОВОР,Республика Башкортостан,муж,False
10292699,условное осуждение,0.0,8.0,0.0,0.0,True,0.0,6.0,True,0.0,1.3,2020-07-29,,Белорецкий межрайонный суд (Республика Башкортостан),228 ч.1 УК,Вынесен ПРИГОВОР,Республика Башкортостан,муж,False
9977532,штраф,0.0,3.0,10.0,0.0,False,0.0,0.0,True,9000.0,71.24,2020-06-23,2020-06-07,Кяхтинский районный суд (Республика Бурятия),228 ч.1 УК,Вынесен ПРИГОВОР,Республика Бурятия,муж,False
10078706,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,True,10000.0,,2023-01-31,2023-04-08,Красноармейский районный суд (Приморский край),228 ч.1 УК,Вынесен ПРИГОВОР,Приморский край,муж,True
10083576,лишение свободы,1.0,10.0,0.0,0.0,False,0.0,0.0,True,0.0,22.495,2022-06-20,,Георгиевский городской суд (Ставропольский край),228 ч.1 УК,Вынесен ПРИГОВОР,Ставропольский край,муж,False
10271330,лишение свободы,0.0,10.0,10.0,0.0,False,0.0,0.0,True,0.0,0.09,2018-05-15,,Краснотурьинский городской суд (Свердловская область),228 ч.1 УК,Вынесен ПРИГОВОР,Свердловская область,муж,False
10045788,условное осуждение,1.0,0.0,0.0,0.0,True,2.0,0.0,True,0.0,3.0,2022-06-21,2022-07-07,Кузнецкий районный суд (Пензенская область),228 ч.1 УК,Вынесен ПРИГОВОР,Пензенская область,муж,False
10156478,обязательные работы,0.0,0.0,0.0,300.0,False,0.0,0.0,True,0.0,2.0,2023-01-31,,Верх-Исетский районный суд г. Екатеринбурга (Свердловская область),228 ч.1 УК,Вынесен ПРИГОВОР,Свердловская область,муж,False
10243365,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,True,15000.0,0.747,2023-05-31,2023-10-11,Советский районный суд г. Красноярска (Красноярский край),228 ч.1 УК,Вынесен ПРИГОВОР,Красноярский край,муж,False
10569809,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0,,2024-05-29,,Фрунзенский районный суд г. Владивостока (Приморский край),228 ч.1 УК,,Приморский край,муж,True
10063084,условное осуждение,3.0,0.0,0.0,0.0,True,1.0,1.0,True,0.0,248.518,2020-07-24,,Зиминский городской суд (Иркутская область),228 ч.2 УК,Вынесен ПРИГОВОР,Иркутская область,муж,False
10482723,лишение свободы,0.0,5.0,0.0,0.0,False,0.0,0.0,True,0.0,0.73,2023-01-31,2023-11-05,Борский городской суд (Нижегородская область),228 ч.1 УК,Вынесен ПРИГОВОР,Нижегородская область,муж,False
10148405,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,True,15000.0,14.3,2023-07-07,2023-02-08,Краснокамский межрайонный суд (Республика Башкортостан),228 ч.1 УК,Вынесен ПРИГОВОР,Республика Башкортостан,муж,False
10146771,условное осуждение,0.0,0.0,0.0,0.0,True,0.0,0.0,True,0.0,,2019-01-16,,Свердловский районный суд г. Костромы (Костромская область),228 ч.2 УК,Вынесен ПРИГОВОР,Костромская область,муж,True
10028373,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,True,0.0,0.559,2021-01-22,2021-03-03,Нахимовский районный суд (Город Севастополь),228 ч.1 УК,Вынесен ПРИГОВОР,Город Севастополь,муж,False
10122842,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0,,2023-11-30,,Октябрьский районный суд г. Омска (Омская область),228 ч.1 УК,Вынесен ПРИГОВОР,Омская область,муж,True
10240228,лишение свободы,3.0,0.0,0.0,0.0,False,0.0,0.0,True,0.0,3.3,2018-11-02,,Железнодорожный городской суд (Московская область),228 ч.2 УК,Вынесен ПРИГОВОР,Московская область,муж,False
10287814,условное осуждение,0.0,0.0,0.0,0.0,True,0.0,0.0,True,0.0,1.15,2019-11-26,,Черниговский районный суд (Приморский край),228 ч.1 УК,Вынесен ПРИГОВОР,Приморский край,муж,False
10575868,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0,,2024-06-03,,Сургутский городской суд (Ханты-Мансийский автономный округ-Югра),228 ч.1 УК,,Ханты-Мансийский автономный округ-Югра,муж,True
10021309,лишение свободы,3.0,0.0,0.0,0.0,False,0.0,0.0,True,0.0,,2018-03-06,2018-03-04,Ногинский городской суд (Московская область),228 ч.1 УК,Вынесен ПРИГОВОР,Московская область,муж,True
9980601,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0,,2018-06-05,2018-11-07,Вологодский городской суд (Вологодская область),228 ч.1 УК,Вынесен ПРИГОВОР,Вологодская область,муж,True
